955%港澳中心%%%%
13839%东方广场%东城王府井北京市东城区东长安街1号  %	 东方广场均价（楼盘） 13.83元/m²⋅天 王府井均价（商圈） 11.15元/m²⋅天 东城均价（区域） 9.26元/m²⋅天%	 总楼层： 16层 建筑面积： 100000m² 得房率： 70% 标准层高： 3.5米 客梯数： 12个(三菱) 开发商： 东方广场有限公司 物业公司： 高卫世纪物业管理有限公司 已入驻企业： 德勤公司、两可堂（北京）文化传播有限公司、松下电工、蒙特利尔银行 东方新天地面积12万平方米，连接着王府井商业街和东单商业街。现已成为北京白领、国内外游客购物、就餐、娱乐、休闲的理想场所。 金银之间的摩天轮 雄踞于北京市中心，坐落于东长安街1号之绝佳位置，造价20亿美元的东方广场是目前亚洲最大的商业建筑群之一。而东方新天地正是这座北京“城中之城”最亮丽的风景，如织的顾客漫步在这条大型室内步行街中，享受着现代而轻松的购物乐趣。 展开 被收录到【地铁10分钟】专题中 [查看专题]%
4807%博泰嘉华%朝阳望京利泽东园308号  %	 博泰嘉华均价（楼盘） 6.54元/m²⋅天 望京均价（商圈） 7.25元/m²⋅天 朝阳均价（区域） 7.85元/m²⋅天%	 总楼层： 3层 建筑面积： 6711m² 得房率： 70% 客梯数： 1个(三菱) 位置环境 本项目位于朝阳区望京利泽东园308号，属望京创业科技园区。 展开%
14628%中安盛业大厦%朝阳北苑北苑路168号  %	 中安盛业大厦均价（楼盘） 4.8元/m²⋅天 北苑均价（商圈） 4.44元/m²⋅天 朝阳均价（区域） 7.85元/m²⋅天%	 总楼层： 24层 建筑面积： 36000m² 得房率： 70% 标准层高： 3.5米 客梯数： 3个(三菱) 开发商： 北京东安房地产开发有限公司 物业公司： 东盛家安物业公司 中安盛业大厦位于亚运村北苑路，作为亚奥核心区的又一商务力作，项秉弃了传统商务楼的理念，将移动、办公、住宅三者合而为一，创造了全新商务居住区概念--中安盛业大厦，它的出现使得传统意义上的商住、SOHO房的功能更加完善，4000平米的旗舰级艺术殿堂更代表了新经济时代商务艺术与家居融合发展的潮流和趋势。 展开%
5697%国际大厦%朝阳朝外朝外大街19号  %	 华普国际大厦均价（楼盘） 5.8元/m²⋅天 朝外均价（商圈） 7.10元/m²⋅天 朝阳均价（区域） 7.85元/m²⋅天%	 总楼层： 14层 建筑面积： 72000m² 得房率： 80% 标准层高： 2.7米 客梯数： 10个(三菱) 开发商： 北京华普产业集团 物业公司： 北京华普朝阳物业管理公司 已入驻企业： 先锋电子（中国）公司、禾枫文化传播有限公司 北京华普国际大厦由已通过ISO9002认证的北京华普朝阳物业管理公司进行全面专业化物业管理，并聘请国际著名物业管理公司做为物业管理顾问，全面引进国夕院进物业管理软件和服务理念，对物业公司全体人员进行系统的专业培训。华普国际大厦更为客户提供了细致入微的物业管理配套服务，大厦内设有商务中心、员工餐厅、员工浴室、邮局、机票代理、银行、食街、面向楼内客户的洗衣房、配有高档音响、投影等设备的大型公共会议室等。 展开 被收录到【地铁10分钟】专题中 [查看专题]%
955%港澳中心%%%%
7112%保利东郡%朝阳朝阳公园东四环朝阳公园桥东南角...  %	 保利东郡均价（楼盘） 6元/m²⋅天 朝阳公园均价（商圈） 7.85元/m²⋅天 朝阳均价（区域） 7.85元/m²⋅天%	 总楼层： 18层 建筑面积： 172689.12m² 得房率： 70% 开发商： 北京保利营房地产开发有限公司 物业公司： 保利物业管理有限公司 保利东郡位于北京朝阳区东四环，高端人居板块朝阳公园板块与新CBD双核交汇处，距离亚洲最大城市中央公园朝阳公园仅1公里，被红领巾公园、朝阳公园、团结湖公园以及未来CBD区域内即将新建的三座公园六园环抱，尽享园区宜居景致；同时作为CBD东扩后区,交通便捷，生活配套齐全，北邻姚家园路，南邻朝阳北路及建设中的地铁6号线，西临东四环，东临青年路朝阳大悦城。域内第一个入市的高端住宅项目，尽享周边繁华资源。 展开 被收录到【知名物业】专题中 [查看专题]%
9274%富力摩根中心%宣武虎坊桥西城区太平街6号  %	 富力摩根中心均价（楼盘） 5.27元/m²⋅天 虎坊桥均价（商圈） 8.76元/m²⋅天 宣武均价（区域） 8.76元/m²⋅天%	 总楼层： 12层 建筑面积： 97000m² 得房率： 70% 标准层高： 3.85米 客梯数： 12个(日立) 开发商： 富力(北京)地产开发有限公司 物业公司： 北京恒富物业管理公司 已入驻企业： 工商银行、建设银行、中国银行、农业银行 富力摩根中心位临北京南二环，老皇城根下，处于宣武区前门南、天坛西、陶然亭东、永定门北的黄脉财源中枢地段。以富力摩根中心为核心，东为中轴路，南为南二环，西为菜市口大街，北为两广路，扼守50米宽太平街和30米宽南纬路丁字黄金路口，地处金角银边。 展开%
14233%尚8设计+%朝阳四惠四惠桥东南100米  %	 尚8设计+均价（楼盘） 6元/m²⋅天 四惠均价（商圈） 5.76元/m²⋅天 朝阳均价（区域） 7.85元/m²⋅天%	 总楼层： 6层 建筑面积： 25399.52m² 得房率： 70% 标准层高： 3.6米 客梯数： 5个(上海富士电梯) 开发商： 北京润龙嘉华投资管理有限公司 物业公司： 尚巴(北京)物业管理有限公司%
14782%新北路7号%朝阳来广营来广营新北路7号  %	 新北路7号均价（楼盘） 3.5元/m²⋅天 来广营均价（商圈） 5.98元/m²⋅天 朝阳均价（区域） 7.85元/m²⋅天%	 得房率： 70%%
10948%互联网金融产业园%海淀四季青东冉北街9号  %	 互联网金融产业园均价（楼盘） 6.83元/m²⋅天 四季青均价（商圈） 5.85元/m²⋅天 海淀均价（区域） 6.45元/m²⋅天%	 建筑面积： 120000m² 得房率： 70% 标准层高： 3.5米 客梯数： 2个(三菱) 开发商： 宝蓝物业服务股份有限公司 大厦位于海淀区四季青东冉北街9号。 展开%
9756%爱立信电信大厦%朝阳望京利泽东街5号  %	%	 总楼层： 6层 建筑面积： 120000m² 得房率： 75% 开发商： 爱立信(中国)通信有限公司 已入驻企业： 爱立信（中国）通信有限公司%
955%港澳中心%%%%
13134%创意园区%朝阳高碑店北京高碑店惠河北路1号...  %	 水岸88创意园区均价（楼盘） 4.5元/m²⋅天 高碑店均价（商圈） 4.78元/m²⋅天 朝阳均价（区域） 7.85元/m²⋅天%	 得房率： 75% 标准层高： 3.5米 客梯数： 3个(三菱) 1文化地标水岸88创意园​‌‌是北京文标文化产业发展有限公司在京城打造的创意园之一，坐落于美丽的通惠河畔，园区分为9处院落。 展开%
2297%国际创展中心%朝阳甘露园甘露园南里25号  %	 国际创展中心均价（楼盘） 5.4元/m²⋅天 甘露园均价（商圈） 7.85元/m²⋅天 朝阳均价（区域） 7.85元/m²⋅天%	 总楼层： 32层 建筑面积： 70000m² 得房率： 70% 标准层高： 3.5米 客梯数： 4个(迅达) 开发商： 北京利晖房地产开发公司 物业公司： 第一太平戴维斯物业顾问有限公司 已入驻企业： 松下电器 朝阳园由三期项目组成，前两期为住宅，朝阳园III期将规划为一个30层高、208套商务办公区的国际创展中心，其底商部分将建成一个2万平方米的大型购物商场尚街。 　　国际创展中心整体高度118.2米，建筑高度98.2米，单元数208个。层高3米，进深8米，单户面宽7米-12米，每层4部电梯。5A级智能化写字楼，后现代风格大堂。 　 展开%
8648%凌科商务花园%朝阳四惠东四环中路辅路  %	%	%
955%港澳中心%%%%
955%港澳中心%%%%
955%港澳中心%%%%
9540%云建大厦%海淀增光路增光路甲34号  %	%	%
955%港澳中心%%%%
2324%科技大厦%海淀知春路知春路58号  %	 领航科技大厦（中国艺术品大厦）均价（楼盘） 13元/m²⋅天 知春路均价（商圈） 6.45元/m²⋅天 海淀均价（区域） 6.45元/m²⋅天%	 总楼层： 21层 建筑面积： 43521m² 得房率： 70% 客梯数： 2个(三菱) 物业公司： 艺术品大厦物业管理公司 中国艺术品大厦位于北三环的知春路口，紧邻各大主干道，距离地铁10号线、地铁13号线仅3分钟路程，附近多条公交车线路织就交通经纬网。 展开 被收录到【地铁10分钟】专题中 [查看专题] 查看所有7张实景图%
408%高碑店乡乡史博物馆%朝阳高碑店惠河南街1166  %	%	 总楼层： 4层 开发商： 北京华汇鑫安商贸有限公司%
3874%龙兴园%海淀西二旗海淀区西二旗桥东  %	%	 建筑面积： 480000m² 得房率： 75% 标准层高： 3.5米 客梯数： 2个(三菱) 开发商： 北京新龙房地产开发有限公司 物业公司： 北京天宇流星物业管理公司 龙兴园北区社区位于北京市昌平区回龙观街道办事处，辖区包括龙兴园北区和东区两个商品房居住小区。 展开%
4796%紫金数码%海淀知春路中关村南四街  %	 紫金数码均价（楼盘） 8.83元/m²⋅天 知春路均价（商圈） 6.45元/m²⋅天 海淀均价（区域） 6.45元/m²⋅天%	 总楼层： 12层 建筑面积： 141000m² 得房率： 70% 标准层高： 3.5米 客梯数： 3个(三菱) 开发商： 北京中关村科学城建设股份有限公司 物业公司： 深圳科技工业园物业管理有限公司 位于具有浓厚的科研、教学和研发氛围的中关村东区，南临中关村金融走廊，北依中国科学院的软件院、研究生院和空间研究中心等单位，周边市政条件成熟，交通便利通达。紫金数码南临知春路，北临北四环路，西临清华南路，东临大运村。东有城铁13号线近在咫尺，南临建设中的地铁10号线，多条公交线路可达，构成立体化交通路网，连通中关村、亚运村、金融街、上地等区域，出行十分便捷。 展开%
5172%长安兴融中心%西城复兴门闹市口大街1号院4号  %	%	 总楼层： 17层 建筑面积： 188000m² 得房率： 70% 标准层高： 3.5米 客梯数： 18个(三菱) 开发商： 北京长安兴业房地产开发有限公司 物业公司： 世邦魏理仕物业顾问(中国)有限公司 已入驻企业： 建信信托有限责任公司 长安兴融中心借鉴中国传统建筑与西方开放式街坊的精髓，东西两座写字楼呈对称的“L”型布局，与南侧条形的公寓楼围合成庭院式的格局，通过双层挑空过廊直入中庭，利用多元化的过渡空间巧妙穿插，令各个楼宇即相对开放，又共享庭院空间，极具均好性。 展开%
11465%锦秋家园%海淀知春路知春路6号锦秋家园  %	 锦秋家园均价（楼盘） 3.95元/m²⋅天 知春路均价（商圈） 6.45元/m²⋅天 海淀均价（区域） 6.45元/m²⋅天%	 总楼层： 24层 建筑面积： 250000m² 得房率： 75% 开发商： 北京锦秋知春房地产开发有限公司 物业公司： 北京经中太联物业管理有限公司%
8186%惠普大厦%朝阳国贸建国路112号  %	 惠普大厦均价（楼盘） 10.83元/m²⋅天 国贸均价（商圈） 11.29元/m²⋅天 朝阳均价（区域） 7.85元/m²⋅天%	 总楼层： 18层 建筑面积： 320000m² 得房率： 70% 标准层高： 3.3米 客梯数： 15个(OTIS) 开发商： 招商局地产控股股份有限公司 物业公司： 丰树产业私人有限公司 已入驻企业： 惠普、索尼爱立信、 中国惠普大厦位置优越，地处国贸立交桥（CBD核心区域），为交通枢纽地带。由东三环、建国路及通惠北路三条交通干线环绕，交通便利，得天独厚，距离机场30分钟车程，距离火车站15分钟车程。 大厦门前有多条公交干线以及地铁一号线、八通线、十号线（建设中），可直达通州区、中关村、亚运村、金融街、亦庄开发区等地。 展开 被收录到【地铁10分钟】专题中 [查看专题] 被收录到【知名开发商】专题中 [查看专题]%
8715%硕泽大厦%朝阳来广营来广营西路92号硕泽大厦  %	%	%
5697%国际大厦%朝阳四惠北京朝阳区四惠东尚8里...  %	 联信国际大厦均价（楼盘） 4.7元/m²⋅天 四惠均价（商圈） 5.76元/m²⋅天 朝阳均价（区域） 7.85元/m²⋅天%	 总楼层： 7层 建筑面积： 18000m² 得房率： 70% 标准层高： 3米 客梯数： 2个(富士) 开发商： 北京君天首业商贸有限公司 物业公司： 北京中瑞汇通物业管理有限公司 已入驻企业： 钜涛文化传播有限公司、联合维拓科技有限公司 联信国际大厦位于东四环四惠桥的东南角，交通方便，地铁1号线和八通线四惠东即到。 展开%
1535%宏源大厦%朝阳酒仙桥朝阳区酒仙桥路甲4号  %	 宏源大厦均价（楼盘） 6.13元/m²⋅天 酒仙桥均价（商圈） 6.03元/m²⋅天 朝阳均价（区域） 7.85元/m²⋅天%	 总楼层： 24层 建筑面积： 62707.32m² 得房率： 70% 标准层高： 3.2米 客梯数： 4个(OTIS) 开发商： 北京广丰房地产开发有限公司 物业公司： 宏源物业管理有限公司 已入驻企业： 西门子、索尼爱立信、三星、小米手机、微软 宏源大厦坐落在朝阳区酒仙桥路甲4号，紧邻机场高速公路，通往大厦的有21路公交车，正在施工的地铁14号线也紧挨本大厦，交通无论是对您还是您的员工都是非常的方便快捷.另外这里有一个完美的商务环境，它东承空港经济圈、西接望京商务区、南临望京电子城科技园区，北依798艺术园区，是处于一个中心地带。另外大厦的高度是83.1米，在这个区域可以说是标志性的建筑，一览众山小，更可以树立您公司的形象。大厦现在刚刚开始出租，对您来说很好选择，可以自由分割，大的上万，小的几十，我们都会满足您的需要。大厦周边配套非常完善，工商银行、建设银行、北京银行等为您提供快捷的金融服务，华润超市、沃尔玛、家乐福等会大大满足您和员工的购物需求；望京快捷假日酒店、竹藤国际酒店为您的客户提供方便的住宿条件，另外大厦还有自己的高档会所，休息时间也会有一个舒适方便的娱乐环境。宏源大厦真诚的期待您的入住。 展开%
7619%绿地中央广场·大兴%大兴兴华大街金星路与兴华大街交汇处...  %	%	 总楼层： 12层 建筑面积： 458000m² 标准层高： 5米 客梯数： 5个 开发商： 北京绿地京城置业有限公司 物业公司： 北京绿地京城商业管理有限公司%
8413%未来科技城%昌平北七家未来科技城北区北二街  %	%	 建筑面积： 265545m² 开发商： 未来科技城发展集团 已入驻企业： 神华集团、中国海洋石油总公司、国家电网、中国华能、中国国电、中国电信、鞍山钢铁集团、武汉钢铁、中国铝业、中粮集团、中国商用飞机有限责任公司、中国建筑材料集团、中国兵器装备集团、国家核电技术公司等15家中央企业%
955%港澳中心%%%%
955%港澳中心%%%%
955%港澳中心%%%%
14319%甜水园商务中心%朝阳甜水园公园路  %	 甜水园商务中心均价（楼盘） 4.8元/m²⋅天 甜水园均价（商圈） 7.85元/m²⋅天 朝阳均价（区域） 7.85元/m²⋅天%	 总楼层： 15层 建筑面积： 6000m² 得房率： 70% 标准层高： 4.5米 客梯数： 3个(通力) 开发商： 北京东晟丹龙投资顾问有限公司 物业公司： 东晟丹龙物业管理公司 已入驻企业： 北京国荣任和科贸有限公司 现代时尚时尚风格、温馨恬静入住轻松写字间内精装修绿色环保OFFICE中的板楼、空气、阳光、天空物超所值同比租价很低。 展开 被收录到【地铁10分钟】专题中 [查看专题]%
13678%紫竹书苑%海淀紫竹桥紫竹院路1号紫竹院公园...  %	 紫竹书苑均价（楼盘） 13元/m²⋅天 紫竹桥均价（商圈） 5.95元/m²⋅天 海淀均价（区域） 6.45元/m²⋅天%	 得房率： 80%%
1449%浦项中心%朝阳望京宏泰东街  %	 浦项中心均价（楼盘） 9.33元/m²⋅天 望京均价（商圈） 7.25元/m²⋅天 朝阳均价（区域） 7.85元/m²⋅天%	 总楼层： 33层 建筑面积： 162623.80m² 得房率： 65% 客梯数： 10个(蒂森克虏伯) 开发商： 北京东方锦鸿置业有限公司 物业公司： 第一太平戴维斯物业顾问（北京）有限公司 已入驻企业： POSCO 浦项中心位于规划中望京商务区核心区位置 ，总建筑面积约33.7万平方米，由一栋高达280米的超高层地标性建筑、两组高约150米的国际标准写字楼和一个大型购物中心组成。整个项目的核心建筑为280米的超高层地标性建筑，建筑面积约23.5万平方米，建成后将成为望京第一高楼，这一超高层建筑用途为写字楼，建成后将出租给全球一流企业办公。 两组高约150米的写字楼其中一栋建筑面积约10万平方米，是专为世界500强企业韩国浦项集团“定制”的“浦项中心”，将作为韩国浦项集团在中国区的总部基地。该项目建成后将成为北京望京区域高端的城市综合体，吸引全球一流企业入住。 展开%
12124%天筠跨境保税中心%顺义其他天柱东路3号天竺综合保税区  %	%	 建筑面积： 23606.81m² 开发商： 北京泰达立行置业投资有限公司 物业公司： 北京泰达恒瑞物业管理有限公司 MAX天筠跨境保税中心占位临空经济核心区、空港综保区双重地利优势，入驻企业享受成熟区域配套和强力政策支持。入驻MAX经营跨境电商或其他跨境业务的企业，可享受多重优惠补贴。 展开%
3871%嘉城商务中心%丰台宋家庄北京市丰台区东铁营苇子...  %	%	 得房率： 75% 客梯数： 3个(三菱) 嘉城商务中心，地处南在环东铁营桥向南一公里，集市地段，五号线地铁宋家庄终点框架结构，室内为开间，可自由分割。 展开%
11558%财富嘉园%朝阳惠新西街小营路19号  %	%	 建筑面积： 60000m² 得房率： 75% 标准层高： 4.3米 开发商： 财富嘉园 物业公司： 财富嘉园%
11470%韦伯时代中心%海淀魏公村北京市海淀区中关村南...  %	 韦伯时代中心均价（楼盘） 6.7元/m²⋅天 魏公村均价（商圈） 6.45元/m²⋅天 海淀均价（区域） 6.45元/m²⋅天%	 总楼层： 25层 建筑面积： 300000m² 得房率： 75% 客梯数： 6个(日本三菱) 开发商： 魏公元鼎房地产开发公司 物业公司： 北京国豪物业管理公司 已入驻企业： 日本富士国际、新起点教育、 地处中关村大街白颐路，项目由韦伯豪家园、韦伯时代中心共同组成，总面积31万平方米，其中韦伯豪家园有12万平方米，是白颐路唯一的高档商住社区，而韦伯时代中心由A座、B座、C座及规划中的D座组成，是中关村南大街的标志性建筑，也是白颐路上超大规模的商业、办公组合。 展开 被收录到【地铁10分钟】专题中 [查看专题]%
719%惠运百业%丰台丽泽桥高楼村49号  %	%	%
1523%利星行中心%朝阳望京广顺南大街8号院  %	 利星行中心均价（楼盘） 11.5元/m²⋅天 望京均价（商圈） 7.25元/m²⋅天 朝阳均价（区域） 7.85元/m²⋅天%	 得房率： 66% 被收录到【地铁10分钟】专题中 [查看专题]%
5980%锦裕写字楼%朝阳四惠康家沟145号  %	 锦裕写字楼均价（楼盘） 4.5元/m²⋅天 四惠均价（商圈） 5.76元/m²⋅天 朝阳均价（区域） 7.85元/m²⋅天%	 总楼层： 3层 建筑面积： 5000m² 得房率： 70% 客梯数： 2个 物业公司： 锦裕物业 锦裕恒昌广场坐落于京通快速辅路，四惠东地铁出口，毗邻朝阳区CBD商圈。集商业、商务办公为一体；周边商业配套服务齐全；出行极其便利，车位充足。 展开 被收录到【地铁10分钟】专题中 [查看专题]%
3300%劲松嘉园%朝阳劲松光明桥东100米路北劲松...  %	%	 总楼层： 24层 得房率： 82% 标准层高： 4.5米 客梯数： 2个(三菱) 开发商： 北京颐安房地产股份有限公司 物业公司： 北京城市开发集团颐安房地产股份有限公司 劲松嘉园坐落于朝阳区劲松十区,西邻古老中国清代皇帝祭天宝地——天坛,北邻现代都市北京的商贸中心——国贸大厦,楼前屋后23、35、41、52路多条公交路线穿梭左右,可说是具有得天独厚的最佳地理优势,商业价值无可限量,确是北京东南地区最实用最齐全的综合大厦。 展开%
955%港澳中心%%%%
12430%中关村软件园%海淀上地上地西路  %	 中关村软件园信息中心均价（楼盘） 5.98元/m²⋅天 上地均价（商圈） 5.24元/m²⋅天 海淀均价（区域） 6.45元/m²⋅天%	 总楼层： 16层 建筑面积： 16000m² 得房率： 70% 标准层高： 3.7米 客梯数： 6个(三菱) 开发商： 北京智通兴业物业管理有限公司 物业公司： 仲量联行物业管理服务有限公司 被收录到【知名物业】专题中 [查看专题]%
8518%铭基国际创意公园%朝阳朝青板块朝阳路63号  %	 铭基国际创意公园均价（楼盘） 5.5元/m²⋅天 朝青板块均价（商圈） 4.14元/m²⋅天 朝阳均价（区域） 7.85元/m²⋅天%	 总楼层： 1层 建筑面积： 30000m² 得房率： 70% 物业公司： 国贸物业酒店管理有限公司 ideapark 铭基国际创意公园占地面积50亩，园区由16栋独栋组成！面积从140~1500㎡不等！层高6.4-8.2米，可做loft格局（做完loft之后最大独栋面积为3000㎡）为企业提供自由创意办公区；园区携手国贸物业提供高端品质的物业服务；同时搭载最新太阳能集热技术保证园区的供暖与制冷需求，实现恒温乐享空间，可是说是绿色环保、安全节能、零污染、零排放、零雾霾；同时也享受创意产业政府扶持资金的政策！ 展开%
4558%中软大厦%海淀皂君庙学院南路55号  %	 中软大厦均价（楼盘） 8元/m²⋅天 皂君庙均价（商圈） 6.45元/m²⋅天 海淀均价（区域） 6.45元/m²⋅天%	 得房率： 70%%
955%港澳中心%%%%
955%港澳中心%%%%
955%港澳中心%%%%
955%港澳中心%%%%
4832%国锐商务中心%朝阳高碑店CBD东区，朝阳路高井段  %	%	%
12110%海南航空大厦%朝阳三元桥东三环北路乙2号  %	 海南航空大厦均价（楼盘） 6元/m²⋅天 三元桥均价（商圈） 9.44元/m²⋅天 朝阳均价（区域） 7.85元/m²⋅天%	 建筑面积： 42440m² 得房率： 70% 客梯数： 3个(芬兰合资KONE3000) 开发商： 海航股份有限公司 物业公司： 海航太平物业管理有限公司 航空大厦位于三元桥东南侧标志性国门地段，占据三元立交桥的桥头堡位置，具有优越的地段位置和独特的形象展示性。 展开 被收录到【地铁10分钟】专题中 [查看专题]%
12256%集美文化产业园%丰台大红门8号线大红门出口向西50...  %	%	 总楼层： 3层 建筑面积： 9800m² 得房率： 70% 标准层高： 3.2米 客梯数： 2个(三菱) 开发商： 集美文化 集美集文化创意园位于集美区银江河路132号，前身是一个旧工厂后经区政府充分利用风格各异的旧厂房，依托高校资源尝试建设集创作、展览、教育、培训、艺术品交易为一体的文化创意产业园。 展开%
955%港澳中心%%%%
955%港澳中心%%%%
913%办公楼%西城六铺炕北小街六铺炕街1号  %	%	%
5267%网联大厦%东城北京站天坛东路80  %	%	%
955%港澳中心%%%%
955%港澳中心%%%%
1264%酒仙桥·电子城研发中心%朝阳酒仙桥东路9号院  %	 酒仙桥·电子城研发中心均价（楼盘） 5.92元/m²⋅天 酒仙桥均价（商圈） 6.03元/m²⋅天 朝阳均价（区域） 7.85元/m²⋅天%	 总楼层： 8层 建筑面积： 29300m² 得房率： 70% 标准层高： 3.6米 客梯数： 4个(芬兰通力) 开发商： 北京电子城投资开发股份有限公司 物业公司： 北京电子城物业管理有限公司 已入驻企业： 西门子自动化、三星数据、"万东医疗、贝塔斯曼 　 电子城·科技研发中心位于中关村科技园区电子城科技园的核心区域，园区配套设施齐全，是电子城股份开发建设的科技研发设计主题园。项目总建筑面积约10万平米，交通便利、环境优美、配套完善，吸引了"西门子自动化"、"三星数据"、 "万东医疗"、"贝塔斯曼"等多家高科技研发企业入驻。 展开%
955%港澳中心%%%%
955%港澳中心%%%%
6007%叶青大厦%朝阳望京望京北路9号  %	 叶青大厦均价（楼盘） 8.75元/m²⋅天 望京均价（商圈） 7.25元/m²⋅天 朝阳均价（区域） 7.85元/m²⋅天%	 总楼层： 7层 建筑面积： 50000m² 得房率： 70% 标准层高： 3米 客梯数： 5个(三菱) 开发商： 北京叶氏企业集团有限公司 物业公司： 北京叶氏物业管理有限公司 已入驻企业： 德国西门子，韩国大宇 叶青大厦属涉外写字楼，建筑面积5万平方米，可提供各种办公用房间，大厦建筑风格典雅，环境优美,吸引了许多著名公司入住,目前入住大厦外资企业有：德国西门子有限公司，韩国大宇公司等。 大厦地理位置优越，交通便利，地处望京经济技术开发区，南临北四环，北临北五环，距机场10公里，开车仅需15分钟，距东直门10公里，是泛CBD地区，属国贸商圈。 展开%
955%港澳中心%%%%
5078%利阳大厦%昌平昌平县城西环路54号  %	%	 总楼层： 4层%
4657%金台国风写字楼%朝阳水碓子水碓子东路14号  %	%	%
955%港澳中心%%%%
9574%弘胜大厦%朝阳高碑店高碑店乡惠河南街西店村...  %	 弘胜大厦均价（楼盘） 4.86元/m²⋅天 高碑店均价（商圈） 4.78元/m²⋅天 朝阳均价（区域） 7.85元/m²⋅天%	 得房率： 70%%
6069%弘高大厦%朝阳来广营来广营东路朝来科技园  %	%	 总楼层： 6层%
8941%艺海大厦%海淀学院路学院路丁11号  %	 艺海大厦均价（楼盘） 5.55元/m²⋅天 学院路均价（商圈） 6.81元/m²⋅天 海淀均价（区域） 6.45元/m²⋅天%	 总楼层： 16层 建筑面积： 20000m² 得房率： 70% 标准层高： 4米 客梯数： 3个(富士通) 开发商： 中国矿业大学 物业公司： 艺海物业管理公司 已入驻企业： 麦颂 艺海大厦坐落在北京市海淀区清华东路16号，是一座建筑面积15000平米标准化4A级写字楼，它周边围绕的是中国矿业大学、中国农业大学、清华大学等国家顶级学府，学院气氛浓厚。更为重要的是大厦正处于泛中关村地区、兴建中的奥运村及上地高科技园区的交界处楼盘升值空间巨大。 展开 被收录到【地铁10分钟】专题中 [查看专题]%
5958%中北投资大厦%丰台方庄东南三环东铁营  %	 中北投资大厦均价（楼盘） 4.3元/m²⋅天 方庄均价（商圈） 5.20元/m²⋅天 丰台均价（区域） 5.10元/m²⋅天%	 总楼层： 6层 建筑面积： 17000m² 得房率： 70% 标准层高： 3.5米 客梯数： 4个(日本日立) 开发商： 南方证券大厦 已入驻企业： 普罗特克礼仪,宏大化纤技术装备有限公司,中国农业银行 中北投资大厦座落于北京城东南的方庄小区，位于南三环中路，紧临京津塘高速公路，环境优雅，交通便利，总建筑面积1．7万平方米。该大厦从设计到设施独具特色，是集证券交易、银行、客房、写字间、餐饮、娱乐、商务中心、商品部为一体的高档综合写字楼。大厦内配有足量的直拨电话，空气清新的中央空调，车位充足的停车场，布置典雅的各种会议厅、多功能厅、电影厅及高中档餐厅，员工餐厅还可为您的员工提供工作餐。 展开%
4677%仙岛大厦%大兴瀛海镇金苑路36号  %	%	%
11304%鸿坤·中矿华飞%大兴亦庄科创十三街26号  %	 鸿坤·中矿华飞均价（楼盘） 2.6元/m²⋅天 亦庄均价（商圈） 3.98元/m²⋅天 大兴均价（区域） 3.95元/m²⋅天%	 得房率： 70%%
955%港澳中心%%%%
5093%亦城国际中心%大兴瀛海镇经济开发区荣华中路10号  %	%	 总楼层： 22层 建筑面积： 86605m² 客梯数： 6个(通力) 开发商： 北京经济技术投资开发总公司 物业公司： 北京博大经开物业管理有限公司%
955%港澳中心%%%%
1662%福泰中心%朝阳望京广顺北大街33号院  %	 福泰中心均价（楼盘） 8.7元/m²⋅天 望京均价（商圈） 7.25元/m²⋅天 朝阳均价（区域） 7.85元/m²⋅天%	 总楼层： 25层 建筑面积： 60140m² 得房率： 70% 标准层高： 2.75米 客梯数： 3个 开发商： 北京同顺房地产开发有限公司 物业公司： 北京仁必德物业管理有限公司 融智科技园·福泰中心位于望京核心地段的融智科技园火热招租！ 交通便利，距地铁望京站H口仅247米！周边办公配套体系发展成熟，写字楼林立，酒店、餐厅、银行、购物中心等一应俱全。 展开 被收录到【地铁10分钟】专题中 [查看专题]%
5858%中兴通大厦%海淀上地中关村软件园二期西北旺...  %	%	 总楼层： 5层 建筑面积： 24000m² 得房率： 70% 标准层高： 3.9米 客梯数： 8个 物业公司： 中关村软件园物业 已入驻企业： 众维创通科技有限公司 中兴通大厦位于中关村软件园二期，园区环境好，绿化率高，让您 感受公园式办公。 大厦为5A级智能写字楼，配套设施齐全，风格为低调奢华。大厦使用率为70%-75%，格局方正，无浪费面积。配有高档次大堂及中庭花园（设施齐全，如凉亭，运动及娱乐设施）大厦另配有高档会所及会议室配有员工餐厅。 展开%
955%港澳中心%%%%
2476%郦城工作区%海淀四季青西四环北路65号  %	 郦城工作区均价（楼盘） 3.83元/m²⋅天 四季青均价（商圈） 5.85元/m²⋅天 海淀均价（区域） 6.45元/m²⋅天%	 总楼层： 8层 建筑面积： 64000m² 得房率： 80% 标准层高： 3.5米 客梯数： 4个(奥的斯(OITS)) 开发商： 北京永泰房地产开发有限公司 物业公司： 北京博安物业管理有限责任公司 地处海淀区金四季商圈与政府办公区内。西四环北路四季青桥西南角，东隔汤泉逸墅与西四环主路相望，北靠板井村路，西览永定南路。东望中关村，距中关村核心区仅5公里。项目位于北京西部生活核心区的高品质社区WE别墅区的中间公共道路——板井村路南侧，周边1公里范围内密集分布着：汤泉·;逸墅、世纪城、诚品建筑、美丽园、金雅园等高档大规模社区，形成了极强的区域消费力。 展开%
