10532%吕家营住宅小区%29328%2000-01-01%板楼%144户%小红门吕家营村28号%3栋%物业一般%null%本小区7月活跃度为3.25,较上月活跃度持平,属于不活跃小区%成熟板块%物业一般%非学区
11018%泥洼路5号院%59627%1980-01-01%板楼%546户%泥洼路5号院%8栋%物业待提高%null%本小区7月活跃度为10.75,较上月活跃度持平,属于不活跃小区%成熟板块%物业待提高%普通学区
4480%马可汇%35122%2012-06-01%板楼%1211户%南法信镇，顺榆路与六环路交汇处(距顺义中心城区仅2.6公里)%4栋%物业良好%北京华忆园房地产开发有限公司%本小区7月活跃度为36.25,较上月活跃度下降,属于一般活跃小区%较成熟板块%物业良好%非学区
12980%苗圃西里%46286%2001-01-01%板楼%834户%木樨园桥往南南苑路西侧%16栋%物业一般%null%本小区7月活跃度为14.95,较上月活跃度下降,属于不活跃小区%成熟板块%物业一般%普通学区
295%同馨家园%60031%2010-10-01%板楼%2028户%卢沟桥乡小屯村%10栋%物业良好%北京首开晟馨房地产开发有限责任公司%本小区7月活跃度为23.45,较上月活跃度上升,属于不活跃小区%较成熟板块%物业良好%非学区
14604%知春路47号院%75623%1999-01-01%板楼%120户%知春路47号院%1栋%物业良好%北京市海淀区房地产经营开发总公司%本小区7月活跃度为7.23,较上月活跃度上升,属于不活跃小区%成熟板块%物业良好%二类优质学区
8306%金隅%84350%2014-08-02%板楼%684户%建材城中路新都环岛北侧200米%16栋%物业优质%北京金隅程远房地产开发有限公司%本小区7月活跃度为8.98,较上月活跃度下降,属于不活跃小区%成熟板块%物业优质%非学区
2882%紫辰院%113156%2016-12-31%板楼%176户%西四环中路112号( 岳各庄北桥东北角200米处)%1栋%物业优质%北京嘉源京大房地产开发有限公司%本小区7月活跃度为22.83,较上月活跃度持平,属于不活跃小区%成熟板块%物业优质%二类优质学区
2944%顶秀青溪%52254%2005-01-01%板楼%992户%东小口镇，中陈路东侧，立水桥西南侧%21栋%物业良好%北京泰福恒投资发展有限公司%本小区7月活跃度为29.84,较上月活跃度下降,属于一般活跃小区%成熟板块%物业良好%非学区
11124%北太平庄路小区%66364%1990-01-01%板楼%706户%海淀区北太平庄路15号%8栋%物业一般%null%本小区7月活跃度为6.34,较上月活跃度上升,属于不活跃小区%成熟板块%物业一般%二类优质学区
7133%远雄大观%115224%2008-11-30%板楼%133户%宣武门半步桥42号院%1栋%物业良好%北京茂德房地产开发有限公司%本小区7月活跃度为34.02,较上月活跃度上升,属于一般活跃小区%成熟板块%物业良好%非学区
9394%望京明苑%55676%2001-03-01%塔楼%1120户%望京广顺北大街36号%5栋%物业良好%北京京电房地产开发经营公司%本小区7月活跃度为13.01,较上月活跃度持平,属于不活跃小区%成熟板块%物业良好%二类优质学区
13893%格林莱雅%67895%2008-01-01%板楼%452户%金蝉里22号院%4栋%物业良好%北京翔鸣房地产开发有限公司%本小区7月活跃度为19.47,较上月活跃度持平,属于不活跃小区%较成熟板块%物业良好%非学区
5019%建欣苑六里%54823%2000-01-01%板楼,塔楼%634户%临泓路与南苑路交汇处西行500米路南%5栋%物业良好%北京金隅嘉业房地产开发有限公司%本小区7月活跃度为12.07,较上月活跃度下降,属于不活跃小区%成熟板块%物业良好%非学区
2978%艺苑西里%44153%1999-10-01%板楼%624户%玉桥西路与艺苑东街交叉口北行100米路西%8栋%物业一般%null%本小区7月活跃度为3.52,较上月活跃度下降,属于不活跃小区%成熟板块%物业一般%非学区
9206%西兰岛%32474%2007-01-01%板楼%402户%房山良乡卫星城长虹西路与西翠柳大街交汇处%6栋%物业良好%北京泰斗通房地产开发有限公司%本小区7月活跃度为16.15,较上月活跃度上升,属于不活跃小区%较成熟板块%物业良好%非学区
14767%北卫新园%35688%2003-02-01%板楼%1428户%红军营南路北卫新园%12栋%物业良好%null%本小区7月活跃度为5.75,较上月活跃度持平,属于不活跃小区%成熟板块%物业良好%非学区
7092%科星小区%97973%2001-01-01%板楼%1068户%科学院南路与中关村南路交叉口南行100米路东%4栋%物业一般%null%本小区7月活跃度为4.25,较上月活跃度持平,属于不活跃小区%成熟板块%物业一般%非学区
1429%好山园%44170%2001-01-01%独栋%null%颐和园北宫门北侧%null%物业良好%北京万城置地房地产开发有限公司%本小区4月活跃度为0,较上月活跃度持平,属于不活跃小区%较成熟板块%物业良好%非学区
11997%常青园北里%59986%2009-04-01%板楼,塔楼%2090户%西四环南坞桥西南侧%9栋%物业良好%永泰房地产（集团）有限公司%本小区7月活跃度为25.08,较上月活跃度上升,属于一般活跃小区%较成熟板块%物业良好%二类优质学区
7215%鑫宝苑%55899%2001-01-01%板楼%472户%大红门临泓路35号%7栋%物业良好%北京鑫福海房地产开发有限公司%本小区7月活跃度为9.62,较上月活跃度上升,属于不活跃小区%成熟板块%物业良好%非学区
2495%正阳北里%48432%2000-01-01%板楼,塔楼%2062户%文体路2号院%13栋%物业一般%北京益恒房地产开发有限责任公司%本小区7月活跃度为51.61,较上月活跃度下降,属于活跃小区%成熟板块%物业一般%普通学区
6603%巨山家园%38776%2008-05-01%板楼%616户%香山南路红旗村甲2院%17栋%物业良好%null%本小区7月活跃度为3.75,较上月活跃度持平,属于不活跃小区%待开发板块%物业良好%非学区
11568%润泽公馆%77159%2014-12-31%板楼%2037户%北五环顾家庄桥正北2600米%13栋%物业良好%北京润泽庄苑房地产开发有限公司%本小区7月活跃度为71.12,较上月活跃度上升,属于活跃小区%较成熟板块%物业良好%非学区
12973%蓝旗营小区%67175%2001-01-01%塔楼%1260户%成府路清华南门%12栋%物业良好%null%本小区7月活跃度为3.03,较上月活跃度持平,属于不活跃小区%较成熟板块%物业良好%二类优质学区
5086%青年湖南里%73524%2000-01-01%板楼%192户%东城区地坛西门安德里北街28-5号%2栋%物业良好%null%本小区7月活跃度为6.07,较上月活跃度下降,属于不活跃小区%成熟板块%物业良好%二类优质学区
11576%檀府家园%21701%2011-12-01%板楼%178户%城后街北侧，檀东路西侧%3栋%物业良好%北京檀营房地产开发有限公司%本小区7月活跃度为6.92,较上月活跃度持平,属于不活跃小区%较成熟板块%物业良好%非学区
8359%万寿寺北里%97385%1992-01-01%板楼%763户%西三环万寿桥东南角%12栋%物业待提高%null%本小区7月活跃度为28.33,较上月活跃度上升,属于一般活跃小区%成熟板块%物业待提高%二类优质学区
7938%新开路住宅小区%34376%2000-01-01%板楼%120户%正阳新开局6号院%2栋%物业一般%null%本小区7月活跃度为0.75,较上月活跃度持平,属于不活跃小区%较成熟板块%物业一般%非学区
5183%白纸坊东街小区%87526%2001-01-01%板楼%555户%陶然亭地铁口西白纸坊东街%6栋%物业良好%null%本小区7月活跃度为28.83,较上月活跃度上升,属于一般活跃小区%成熟板块%物业良好%二类优质学区
4656%金家村288号院%55507%1998-01-01%板楼%678户%六里桥金家村288号院%5栋%物业一般%null%本小区7月活跃度为9.6,较上月活跃度持平,属于不活跃小区%成熟板块%物业一般%非学区
953%欧园北欧印象%86735%2003-10-30%塔楼%1390户%马连道路80号院%4栋%物业良好%北京嘉里锦华房地产开发有限公司%本小区7月活跃度为30.36,较上月活跃度下降,属于一般活跃小区%成熟板块%物业良好%二类优质学区
688%槐柏树街北里%91822%2000-01-01%板楼%758户%天宁寺桥往南200米路东%9栋%物业一般%null%本小区7月活跃度为16.15,较上月活跃度下降,属于不活跃小区%成熟板块%物业一般%一类优质学区
5856%西环景苑%82728%2001-05-01%塔楼%392户%马连道南街2号%3栋%物业良好%北京乾丰置业有限公司%本小区7月活跃度为17.22,较上月活跃度持平,属于不活跃小区%成熟板块%物业良好%二类优质学区
1351%望京西园三区%61125%2003-01-02%塔楼%3592户%地铁15号线望京站向东100米%23栋%物业良好%北京城市开发集团有限责任公司%本小区7月活跃度为89.32,较上月活跃度下降,属于热门小区%成熟板块%物业良好%非学区
327%广泉小区%79078%2006-01-01%塔楼%1974户%广渠门大街甲28号院%15栋%物业良好%null%本小区7月活跃度为5.25,较上月活跃度持平,属于不活跃小区%成熟板块%物业良好%二类优质学区
788%宣祥家园%48527%2001-01-01%塔楼%966户%南三环北侧永定门外沙子口路65号%5栋%物业良好%北京茂屋房地产开发有限责任公司%本小区7月活跃度为10.1,较上月活跃度上升,属于不活跃小区%成熟板块%物业良好%非学区
6207%三里河北街3号院%107762%1998-01-01%塔楼%1116户%三里河北街西侧%10栋%物业一般%null%本小区7月活跃度为42.53,较上月活跃度上升,属于一般活跃小区%成熟板块%物业一般%一类优质学区
9586%天竺花园%32207%1998-01-01%板楼%972户%天北路府前一街38号%15栋%物业良好%北京市天竺房地产开发有限公司%本小区7月活跃度为34.81,较上月活跃度下降,属于一般活跃小区%较成熟板块%物业良好%非学区
9800%万豪国际公寓%85318%2003-12-30%塔楼%756户%建国门外东街永安里东街%2栋%物业优质%德润房地产开发集团有限公司%本小区7月活跃度为34.41,较上月活跃度下降,属于一般活跃小区%成熟板块%物业优质%二类优质学区
3562%怡景城花园二期别墅%42514%2004-01-01%联排,独栋%null%南豆各庄大鲁店北路北侧%null%物业良好%北京怡景城房地产开发公司%本小区6月活跃度为0,较上月活跃度下降,属于不活跃小区%较成熟板块%物业良好%非学区
9976%励骏华庭%103438%2008-07-19%板塔结合%null%东城区东单北大街金宝街90号%null%物业优质%北京华海金宝房地产开发有限公司%本小区7月活跃度为2.5,较上月活跃度下降,属于不活跃小区%成熟板块%物业优质%非学区
8961%西翠路12号院%103427%1991-02-15%塔楼%364户%北京市海淀区西翠路12号%3栋%物业良好%城建公司%本小区7月活跃度为8.5,较上月活跃度持平,属于不活跃小区%成熟板块%物业良好%一类优质学区
13032%辰翰府%41533%2008-06-08%联排,独栋,双拼%29户%大兴区南五环路金星出口往南400米%28栋%物业良好%北京明力华房地产开发有限公司%本小区7月活跃度为11.4,较上月活跃度持平,属于不活跃小区%较成熟板块%物业良好%非学区
